product_id,order_month,monthly_units,monthly_revenue,avg_unit_price,avg_discount,gross_margin,category,supplier_id,margin_rate,lag_1_units,rolling_3mo_units,forecast_ready_flag
P0071,2024-02,12,3209.28,267.44,0.043,2814.24,Maintenance,S007,0.882,8.0,10.0,1
P0071,2024-03,17,4615.57,271.775,0.0275,4055.93,Maintenance,S007,0.882,12.0,12.333333333333334,1
P0071,2024-04,18,4357.98,245.51,0.1215,3765.42,Maintenance,S007,0.882,17.0,15.666666666666666,1
P0071,2024-05,21,4997.58,237.95999999999998,0.1485,4306.26,Maintenance,S007,0.882,18.0,18.666666666666668,1
P0071,2024-08,9,2067.48,229.72,0.178,1771.2,Maintenance,S007,0.882,21.0,16.0,1
P0071,2024-10,15,3695.64,250.39999999999998,0.104,3201.84,Maintenance,S007,0.882,9.0,15.0,1
P0071,2024-11,20,4884.9,244.245,0.126,4226.5,Maintenance,S007,0.882,15.0,14.666666666666666,1
P0071,2024-12,25,6498.21,259.15000000000003,0.07266666666666667,5675.21,Maintenance,S007,0.882,20.0,20.0,1
P0071,2025-01,15,3575.7,238.38,0.147,3081.9,Maintenance,S007,0.882,25.0,20.0,1
P0072,2024-01,17,4691.91,275.73,0.06066666666666667,3124.6800000000003,Maintenance,S004,0.686,,17.0,0
P0072,2024-02,5,1460.35,292.07,0.005,999.4,Maintenance,S004,0.686,17.0,11.0,1
P0072,2024-03,7,1995.21,285.03,0.029,1349.88,Maintenance,S004,0.686,5.0,9.666666666666666,1
P0072,2024-04,19,5208.280000000001,267.5133333333333,0.08866666666666667,3456.67,Maintenance,S004,0.686,7.0,10.333333333333334,1
P0072,2024-05,10,2834.4300000000003,280.625,0.044000000000000004,1912.5299999999997,Maintenance,S004,0.686,19.0,12.0,1
P0072,2024-08,17,4701.09,272.995,0.07,3133.8599999999997,Maintenance,S004,0.686,10.0,15.333333333333334,1
P0072,2024-09,20,5160.64,256.99,0.1245,3316.84,Maintenance,S004,0.686,17.0,15.666666666666666,1
P0072,2024-11,29,7799.299999999999,268.0,0.08700000000000001,5125.79,Maintenance,S004,0.686,20.0,22.0,1
P0072,2024-12,38,10026.18,259.93,0.11449999999999999,6522.96,Maintenance,S004,0.686,29.0,29.0,1
P0073,2024-02,28,4255.4400000000005,151.98000000000002,0.111,-715.4,Tools,S018,-0.038,,28.0,0
P0073,2024-03,27,4262.2,156.03,0.08733333333333333,-531.11,Tools,S018,-0.038,28.0,27.5,1
P0073,2024-04,10,1612.2,161.22,0.057,-163.1,Tools,S018,-0.038,27.0,21.666666666666668,1
P0073,2024-05,11,1792.12,162.92,0.047,-160.71,Tools,S018,-0.038,10.0,16.0,1
P0073,2024-07,28,4374.32,156.31333333333336,0.08566666666666667,-596.52,Tools,S018,-0.038,11.0,16.333333333333332,1
P0073,2024-08,9,1377.09,153.01,0.105,-220.68,Tools,S018,-0.038,28.0,16.0,1
P0073,2024-09,18,2702.2,150.445,0.12,-493.34,Tools,S018,-0.038,9.0,18.333333333333332,1
P0073,2024-10,21,3288.1800000000003,154.88666666666666,0.09400000000000001,-439.95,Tools,S018,-0.038,18.0,16.0,1
P0073,2024-11,29,4564.9,156.71666666666667,0.08333333333333333,-583.47,Tools,S018,-0.038,21.0,22.666666666666668,1
P0073,2024-12,9,1458.63,162.07,0.052,-139.14,Tools,S018,-0.038,29.0,19.666666666666668,1
P0074,2024-01,12,1652.76,137.73,0.18,1057.2,Fasteners,S013,0.705,,12.0,0
P0074,2024-04,22,3519.26,160.51333333333332,0.044333333333333336,2427.4,Fasteners,S013,0.705,12.0,17.0,1
P0074,2024-05,18,3007.7599999999998,166.445,0.009000000000000001,2114.42,Fasteners,S013,0.705,22.0,17.333333333333332,1
P0074,2024-06,9,1423.98,158.22,0.058,977.31,Fasteners,S013,0.705,18.0,16.333333333333332,1
P0074,2024-07,7,1014.65,144.95,0.137,667.24,Fasteners,S013,0.705,9.0,11.333333333333334,1
P0074,2024-08,23,3518.68,151.78333333333333,0.09633333333333333,2377.19,Fasteners,S013,0.705,7.0,13.0,1
P0074,2024-09,26,3857.0699999999997,152.34,0.09300000000000001,2566.69,Fasteners,S013,0.705,23.0,18.666666666666668,1
P0074,2024-12,13,1836.25,141.25,0.159,1191.06,Fasteners,S013,0.705,26.0,20.666666666666668,1
P0074,2025-02,15,2368.2,157.88,0.06,1623.75,Fasteners,S013,0.705,13.0,18.0,1
P0075,2024-02,4,893.32,223.33,0.136,398.88,Maintenance,S011,0.522,,4.0,0
P0075,2024-03,12,3045.96,253.83,0.018,1562.64,Maintenance,S011,0.522,4.0,8.0,1
P0075,2024-05,29,7307.2,252.10333333333332,0.02466666666666667,3722.51,Maintenance,S011,0.522,12.0,15.0,1
P0075,2024-06,24,5506.66,229.01333333333332,0.11399999999999999,2540.02,Maintenance,S011,0.522,29.0,21.666666666666668,1
P0075,2024-09,38,9070.380000000001,239.16,0.07475,4373.2,Maintenance,S011,0.522,24.0,30.333333333333332,1
P0075,2024-10,29,6979.25,239.48250000000002,0.0735,3394.56,Maintenance,S011,0.522,38.0,30.333333333333332,1
P0075,2024-12,26,6192.26,235.39333333333335,0.08933333333333333,2978.4,Maintenance,S011,0.522,29.0,31.0,1
P0075,2025-02,8,2014.08,251.76,0.026,1025.2,Maintenance,S011,0.522,26.0,21.0,1
P0076,2024-01,5,902.0,180.4,0.154,207.0,Electrical,S004,0.348,,5.0,0
P0076,2024-03,20,3821.2,191.06,0.104,1041.2,Electrical,S004,0.348,5.0,12.5,1
P0076,2024-04,23,4661.02,194.155,0.0895,1464.02,Electrical,S004,0.348,20.0,16.0,1
P0076,2024-05,10,2051.4,205.14,0.038,661.4,Electrical,S004,0.348,23.0,17.666666666666668,1
P0076,2024-06,16,3333.3599999999997,208.33499999999998,0.023,1109.3600000000001,Electrical,S004,0.348,10.0,16.333333333333332,1
P0076,2024-07,13,2727.79,209.83,0.016,920.79,Electrical,S004,0.348,16.0,13.0,1
P0076,2024-08,19,3400.74,179.655,0.1575,759.74,Electrical,S004,0.348,13.0,16.0,1
P0076,2024-09,11,2066.46,187.86,0.119,537.46,Electrical,S004,0.348,19.0,14.333333333333334,1
P0076,2024-10,12,2416.4,202.89499999999998,0.0485,748.4000000000001,Electrical,S004,0.348,11.0,14.0,1
P0076,2024-11,19,3743.42,195.86,0.0815,1102.42,Electrical,S004,0.348,12.0,14.0,1
P0076,2024-12,58,11296.59,193.40833333333333,0.09299999999999999,3234.59,Electrical,S004,0.348,19.0,29.666666666666668,1
P0076,2025-01,10,2021.5,202.15,0.052,631.5,Electrical,S004,0.348,58.0,29.0,1
P0076,2025-02,8,1639.36,204.92,0.039,527.36,Electrical,S004,0.348,10.0,25.333333333333332,1
P0077,2024-01,11,2119.37,192.67,0.159,1581.8,Tools,S004,0.787,,11.0,0
P0077,2024-02,10,2155.8,215.58,0.059,1667.1,Tools,S004,0.787,11.0,10.5,1
P0077,2024-03,25,5209.35,207.79666666666665,0.09300000000000001,3987.6000000000004,Tools,S004,0.787,10.0,15.333333333333334,1
P0077,2024-04,10,1901.5,190.15,0.17,1412.8,Tools,S004,0.787,25.0,15.0,1
P0077,2024-06,28,6162.3,221.38666666666666,0.033666666666666664,4793.9400000000005,Tools,S004,0.787,10.0,21.0,1
P0077,2024-07,23,4861.99,208.02499999999998,0.092,3737.98,Tools,S004,0.787,28.0,20.333333333333332,1
P0077,2024-08,42,8848.23,210.84666666666666,0.07966666666666666,6795.6900000000005,Tools,S004,0.787,23.0,31.0,1
P0077,2024-09,28,6203.299999999999,219.4,0.042333333333333334,4834.94,Tools,S004,0.787,42.0,31.0,1
P0077,2024-10,25,5390.1900000000005,215.57999999999998,0.059,4168.44,Tools,S004,0.787,28.0,31.666666666666668,1
P0077,2024-11,19,4012.49,213.065,0.06999999999999999,3083.96,Tools,S004,0.787,25.0,24.0,1
P0077,2024-12,11,2401.63,218.33,0.047,1864.06,Tools,S004,0.787,19.0,18.333333333333332,1
P0077,2025-02,11,2106.83,191.53,0.164,1569.26,Tools,S004,0.787,11.0,13.666666666666666,1
P0078,2024-01,7,1766.17,252.31,0.021,833.42,Tools,S010,0.483,,7.0,0
P0078,2024-02,19,4826.08,253.85500000000002,0.015,2294.33,Tools,S010,0.483,7.0,13.0,1
P0078,2024-04,30,6963.360000000001,231.09,0.10333333333333333,2965.8599999999997,Tools,S010,0.483,19.0,18.666666666666668,1
P0078,2024-06,5,1230.6,246.12,0.045,564.35,Tools,S010,0.483,30.0,18.0,1
P0078,2024-07,27,6260.280000000001,235.98666666666668,0.08433333333333333,2662.5299999999997,Tools,S010,0.483,5.0,20.666666666666668,1
P0078,2024-08,9,2043.45,227.05,0.119,844.2,Tools,S010,0.483,27.0,13.666666666666666,1
P0078,2024-09,20,4991.1900000000005,248.825,0.0345,2326.19,Tools,S010,0.483,9.0,18.666666666666668,1
P0078,2024-10,11,2687.52,244.32,0.052,1221.77,Tools,S010,0.483,20.0,13.333333333333334,1
P0078,2024-11,15,3432.8,230.915,0.10400000000000001,1434.05,Tools,S010,0.483,11.0,15.333333333333334,1
P0078,2024-12,36,8977.68,248.26999999999998,0.03666666666666667,4180.68,Tools,S010,0.483,15.0,20.666666666666668,1
P0078,2025-01,12,2535.96,211.33,0.18,936.96,Tools,S010,0.483,36.0,21.0,1
P0078,2025-02,22,5185.610000000001,234.87,0.08866666666666667,2254.11,Tools,S010,0.483,12.0,23.333333333333332,1
P0079,2024-01,7,1876.84,268.12,0.064,1378.02,Fasteners,S005,0.751,,7.0,0
P0079,2024-02,23,5786.28,251.9325,0.1205,4147.3,Fasteners,S005,0.751,7.0,15.0,1
P0079,2024-04,7,1860.81,265.83,0.072,1361.99,Fasteners,S005,0.751,23.0,12.333333333333334,1
P0079,2024-05,14,3494.66,248.35000000000002,0.133,2497.02,Fasteners,S005,0.751,7.0,14.666666666666666,1
P0079,2024-06,9,2529.09,281.01,0.019,1887.75,Fasteners,S005,0.751,14.0,10.0,1
P0079,2024-07,11,2757.04,250.64,0.125,1973.18,Fasteners,S005,0.751,9.0,11.333333333333334,1
P0079,2024-08,10,2432.0,243.2,0.151,1719.4,Fasteners,S005,0.751,11.0,10.0,1
P0079,2024-09,12,3162.36,263.53,0.08,2307.24,Fasteners,S005,0.751,10.0,11.0,1
P0079,2024-10,15,4248.29,284.155,0.008,3179.39,Fasteners,S005,0.751,12.0,12.333333333333334,1
P0079,2024-11,13,3459.43,266.11,0.071,2533.05,Fasteners,S005,0.751,15.0,13.333333333333334,1
P0079,2024-12,33,8838.67,266.39750000000004,0.07,6487.09,Fasteners,S005,0.751,13.0,20.333333333333332,1
P0079,2025-01,39,9781.42,249.57,0.12875,7002.28,Fasteners,S005,0.751,33.0,28.333333333333332,1
P0080,2024-01,10,1045.1,104.51,0.115,-122.5,Tools,S009,0.011,,10.0,0
P0080,2024-02,8,875.76,109.47,0.073,-58.32,Tools,S009,0.011,10.0,9.0,1
P0080,2024-03,6,692.22,115.37,0.023,-8.34,Tools,S009,0.011,8.0,8.0,1
P0080,2024-04,12,1230.0,102.5,0.132,-171.12,Tools,S009,0.011,6.0,8.666666666666666,1
P0080,2024-05,13,1411.93,108.11500000000001,0.0845,-105.95,Tools,S009,0.011,12.0,10.333333333333334,1
P0080,2024-06,26,2661.06,101.44,0.141,-374.7,Tools,S009,0.011,13.0,17.0,1
P0080,2024-07,24,2613.08,108.76,0.079,-189.16000000000003,Tools,S009,0.011,26.0,21.0,1
P0080,2024-08,21,2376.5,113.245,0.040999999999999995,-75.46000000000001,Tools,S009,0.011,24.0,23.666666666666668,1
P0080,2024-09,47,5020.79,106.776,0.09580000000000001,-466.93,Tools,S009,0.011,21.0,30.666666666666668,1
P0080,2024-10,10,1134.8,113.48,0.039,-32.8,Tools,S009,0.011,47.0,26.0,1
P0080,2024-11,19,2006.9499999999998,105.1,0.11,-211.49,Tools,S009,0.011,10.0,25.333333333333332,1
P0080,2024-12,17,1902.95,106.75,0.096,-81.97,Tools,S009,0.011,19.0,15.333333333333334,1
P0081,2024-01,10,1153.0,115.3,0.11,-16.7,Tools,S003,0.097,,10.0,0
P0081,2024-02,33,3822.3100000000004,116.1425,0.1035,-37.699999999999996,Tools,S003,0.097,10.0,21.5,1
P0081,2024-04,31,3572.2,115.38666666666667,0.10933333333333334,-53.87,Tools,S003,0.097,33.0,24.666666666666668,1
P0081,2024-05,5,638.05,127.61,0.015,53.2,Tools,S003,0.097,31.0,23.0,1
P0081,2024-06,18,2222.5,122.81,0.052000000000000005,117.04,Tools,S003,0.097,5.0,18.0,1
P0081,2024-07,28,3167.78,112.58,0.131,-107.38,Tools,S003,0.097,18.0,17.0,1
P0081,2024-08,5,535.7,107.14,0.173,-49.15,Tools,S003,0.097,28.0,17.0,1
P0081,2024-09,21,2464.8599999999997,118.475,0.08549999999999999,8.489999999999995,Tools,S003,0.097,5.0,18.0,1
P0081,2024-10,45,4890.150000000001,111.49000000000001,0.13940000000000002,-373.5,Tools,S003,0.097,21.0,23.666666666666668,1
P0081,2024-11,8,905.84,113.23,0.126,-29.92,Tools,S003,0.097,45.0,24.666666666666668,1
P0081,2024-12,8,992.88,124.11,0.042,57.12,Tools,S003,0.097,8.0,20.333333333333332,1
P0081,2025-01,8,999.12,124.89,0.036,63.36,Tools,S003,0.097,8.0,8.0,1
P0082,2024-01,10,410.4,41.04,0.06,-591.1,Maintenance,S017,-1.294,,10.0,0
P0082,2024-02,11,399.63,36.33,0.168,-702.02,Maintenance,S017,-1.294,10.0,10.5,1
P0082,2024-03,17,644.3,37.9,0.132,-1058.25,Maintenance,S017,-1.294,11.0,12.666666666666666,1
P0082,2024-04,24,970.5999999999999,40.06,0.0825,-1433.0,Maintenance,S017,-1.294,17.0,17.333333333333332,1
P0082,2024-05,12,443.76,36.98,0.153,-758.04,Maintenance,S017,-1.294,24.0,17.666666666666668,1
P0082,2024-06,12,520.15,43.335,0.0075,-681.65,Maintenance,S017,-1.294,12.0,16.0,1
P0082,2024-07,7,253.96,36.28,0.169,-447.09,Maintenance,S017,-1.294,12.0,10.333333333333334,1
P0082,2024-09,20,809.9000000000001,40.495,0.07250000000000001,-1193.1,Maintenance,S017,-1.294,7.0,13.0,1
P0082,2024-10,12,515.04,42.92,0.017,-686.76,Maintenance,S017,-1.294,20.0,13.0,1
P0082,2024-12,28,1060.74,37.82333333333333,0.13366666666666668,-1743.46,Maintenance,S017,-1.294,12.0,20.0,1
P0083,2024-01,12,1997.09,167.365,0.1255,1714.73,Fasteners,S003,0.877,,12.0,0
P0083,2024-02,10,1714.8,171.48,0.104,1479.5,Fasteners,S003,0.877,12.0,11.0,1
P0083,2024-03,17,2834.51,166.595,0.1295,2434.5,Fasteners,S003,0.877,10.0,13.0,1
P0083,2024-05,12,2151.6800000000003,178.27,0.0685,1869.3200000000002,Fasteners,S003,0.877,17.0,13.0,1
P0083,2024-06,7,1188.25,169.75,0.113,1023.54,Fasteners,S003,0.877,12.0,12.0,1
P0083,2024-07,16,2635.33,165.54500000000002,0.135,2258.8500000000004,Fasteners,S003,0.877,7.0,11.666666666666666,1
P0083,2024-08,7,1149.4,164.2,0.142,984.69,Fasteners,S003,0.877,16.0,10.0,1
P0083,2024-09,10,1626.7,162.67,0.15,1391.4,Fasteners,S003,0.877,7.0,11.0,1
P0083,2024-10,33,5566.7,167.3625,0.1255,4790.21,Fasteners,S003,0.877,10.0,16.666666666666668,1
P0083,2024-11,9,1689.66,187.74,0.019,1477.89,Fasteners,S003,0.877,33.0,17.333333333333332,1
P0083,2024-12,16,2875.7,181.52499999999998,0.0515,2499.2200000000003,Fasteners,S003,0.877,9.0,19.333333333333332,1
P0083,2025-01,15,2390.13,159.515,0.1665,2037.1799999999998,Fasteners,S003,0.877,16.0,13.333333333333334,1
P0084,2024-01,25,547.25,22.115,0.148,-3244.5,Maintenance,S016,-4.842,,25.0,0
P0084,2024-02,37,901.12,24.378,0.06100000000000001,-4710.67,Maintenance,S016,-4.842,25.0,31.0,1
P0084,2024-03,16,380.24,23.950000000000003,0.0775,-2046.48,Maintenance,S016,-4.842,37.0,26.0,1
P0084,2024-06,16,376.15999999999997,23.509999999999998,0.0945,-2050.56,Maintenance,S016,-4.842,16.0,23.0,1
P0084,2024-07,12,268.2,22.35,0.139,-1551.84,Maintenance,S016,-4.842,16.0,14.666666666666666,1
P0084,2024-08,11,285.01,25.91,0.002,-1383.36,Maintenance,S016,-4.842,12.0,13.0,1
P0084,2024-09,11,246.18,22.38,0.138,-1422.19,Maintenance,S016,-4.842,11.0,11.333333333333334,1
P0084,2024-10,37,832.44,22.47,0.13433333333333333,-4779.35,Maintenance,S016,-4.842,11.0,19.666666666666668,1
P0084,2024-11,9,217.26,24.14,0.07,-1147.77,Maintenance,S016,-4.842,37.0,19.0,1
P0084,2024-12,21,507.36,24.52,0.055499999999999994,-2677.71,Maintenance,S016,-4.842,9.0,22.333333333333332,1
P0084,2025-02,13,333.06,25.62,0.013,-1638.65,Maintenance,S016,-4.842,21.0,14.333333333333334,1
P0085,2024-01,10,1345.0900000000001,135.735,0.1355,713.39,Maintenance,S004,0.598,,10.0,0
P0085,2024-02,21,3081.67,146.33499999999998,0.068,1755.1,Maintenance,S004,0.598,10.0,15.5,1
P0085,2024-03,7,1093.54,156.22,0.005,651.35,Maintenance,S004,0.598,21.0,12.666666666666666,1
P0085,2024-04,18,2424.1800000000003,134.79000000000002,0.14150000000000001,1287.12,Maintenance,S004,0.598,7.0,15.333333333333334,1
P0085,2024-05,14,2136.54,152.61,0.028,1252.16,Maintenance,S004,0.598,18.0,13.0,1
P0085,2024-06,16,2239.63,141.625,0.098,1228.9099999999999,Maintenance,S004,0.598,14.0,16.0,1
P0085,2024-08,25,3508.77,142.175,0.0945,1929.52,Maintenance,S004,0.598,16.0,18.333333333333332,1
P0085,2024-09,15,2148.87,145.315,0.07450000000000001,1201.3200000000002,Maintenance,S004,0.598,25.0,18.666666666666668,1
P0085,2024-12,17,2451.6800000000003,144.5,0.07966666666666666,1377.79,Maintenance,S004,0.598,15.0,19.0,1
P0085,2025-01,6,779.1,129.85,0.173,400.08,Maintenance,S004,0.598,17.0,12.666666666666666,1
P0086,2024-01,18,2796.05,155.055,0.14100000000000001,2074.61,Fasteners,S018,0.778,,18.0,0
P0086,2024-04,6,916.26,152.71,0.154,675.78,Fasteners,S018,0.778,18.0,12.0,1
P0086,2024-06,12,1865.04,155.42,0.139,1384.08,Fasteners,S018,0.778,6.0,12.0,1
P0086,2024-07,12,2151.0,179.25,0.007,1670.04,Fasteners,S018,0.778,12.0,10.0,1
P0086,2024-09,5,769.9,153.98,0.147,569.5,Fasteners,S018,0.778,12.0,9.666666666666666,1
P0086,2024-10,12,2064.3,172.025,0.047,1583.3400000000001,Fasteners,S018,0.778,5.0,9.666666666666666,1
P0086,2024-11,47,8164.0,172.885,0.042249999999999996,6280.24,Fasteners,S018,0.778,12.0,21.333333333333332,1
P0086,2024-12,12,2112.0,176.0,0.025,1631.04,Fasteners,S018,0.778,47.0,23.666666666666668,1
P0086,2025-01,5,857.4,171.48,0.05,657.0,Fasteners,S018,0.778,12.0,21.333333333333332,1
P0086,2025-02,17,2801.0,163.995,0.0915,2119.64,Fasteners,S018,0.778,5.0,11.333333333333334,1
P0087,2024-01,30,2785.93,93.52666666666666,0.08666666666666667,2335.63,,S017,0.853,,30.0,0
P0087,2024-02,37,3413.67,92.17999999999999,0.0998,2858.3,,S017,0.853,30.0,33.5,1
P0087,2024-03,45,4332.54,95.6925,0.0655,3657.09,,S017,0.853,37.0,37.333333333333336,1
P0087,2024-04,32,3074.31,96.63333333333333,0.05633333333333334,2593.99,,S017,0.853,45.0,38.0,1
P0087,2024-07,20,1761.3,88.065,0.13999999999999999,1461.1,,S017,0.853,32.0,32.333333333333336,1
P0087,2024-09,26,2257.71,86.835,0.152,1867.4499999999998,,S017,0.853,20.0,26.0,1
P0087,2024-10,27,2656.2799999999997,97.21333333333332,0.050666666666666665,2251.01,,S017,0.853,26.0,24.333333333333332,1
P0087,2024-11,27,2590.3900000000003,95.845,0.064,2185.12,,S017,0.853,27.0,26.666666666666668,1
P0087,2024-12,16,1426.99,89.245,0.1285,1186.83,,S017,0.853,27.0,23.333333333333332,1
P0087,2025-01,8,684.0,85.5,0.165,563.92,,S017,0.853,16.0,17.0,1
P0088,2024-01,20,3254.05,164.16500000000002,0.15899999999999997,1061.45,Maintenance,S007,0.438,,20.0,0
P0088,2024-02,18,2948.25,163.575,0.162,974.9100000000001,Maintenance,S007,0.438,20.0,19.0,1
P0088,2024-04,7,1265.32,180.76,0.074,497.91,Maintenance,S007,0.438,18.0,15.0,1
P0088,2024-07,23,4023.08,175.16,0.10266666666666667,1501.59,Maintenance,S007,0.438,7.0,16.0,1
P0088,2024-08,8,1407.04,175.88,0.099,530.0,Maintenance,S007,0.438,23.0,12.666666666666666,1
P0088,2024-09,12,2068.95,177.145,0.0925,753.3900000000001,Maintenance,S007,0.438,8.0,14.333333333333334,1
P0088,2024-10,15,2510.25,166.7,0.14600000000000002,865.8000000000001,Maintenance,S007,0.438,12.0,11.666666666666666,1
P0088,2024-12,4,734.72,183.68,0.059,296.2,Maintenance,S007,0.438,15.0,10.333333333333334,1
P0088,2025-01,12,1960.56,163.38,0.163,645.0,Maintenance,S007,0.438,4.0,10.333333333333334,1
P0088,2025-02,23,4075.3599999999997,173.98666666666668,0.10866666666666668,1553.87,Maintenance,S007,0.438,12.0,13.0,1
P0089,2024-01,22,475.72,21.66,0.10866666666666668,-2264.16,Electrical,S005,-4.125,,22.0,0
P0089,2024-02,24,507.12,21.266666666666666,0.125,-2481.84,Electrical,S005,-4.125,22.0,23.0,1
P0089,2024-03,17,389.59000000000003,22.865000000000002,0.059,-1727.59,Electrical,S005,-4.125,24.0,21.0,1
P0089,2024-05,6,136.62,22.77,0.063,-610.62,Electrical,S005,-4.125,17.0,15.666666666666666,1
P0089,2024-06,15,330.15,22.21,0.086,-1537.95,Electrical,S005,-4.125,6.0,12.666666666666666,1
P0089,2024-08,17,372.64,21.82,0.102,-1744.54,Electrical,S005,-4.125,15.0,12.666666666666666,1
P0089,2024-10,19,417.88,21.94,0.097,-1948.3799999999999,Electrical,S005,-4.125,17.0,17.0,1
P0089,2024-11,17,379.1,22.28,0.083,-1738.08,Electrical,S005,-4.125,19.0,17.666666666666668,1
P0089,2025-01,22,518.3,23.55,0.031,-2221.58,Electrical,S005,-4.125,17.0,19.333333333333332,1
P0089,2025-02,11,221.87,20.17,0.17,-1148.07,Electrical,S005,-4.125,22.0,16.666666666666668,1
P0090,2024-01,25,624.09,24.823333333333334,0.05933333333333333,352.84000000000003,Electrical,S012,0.589,,25.0,0
P0090,2024-04,23,554.3100000000001,24.03,0.0895,304.76,Electrical,S012,0.589,25.0,24.0,1
P0090,2024-05,19,435.7,22.975,0.1295,229.55,Electrical,S012,0.589,23.0,22.333333333333332,1
P0090,2024-06,10,251.2,25.12,0.048,142.7,Electrical,S012,0.589,19.0,17.333333333333332,1
P0090,2024-07,9,224.91,24.99,0.053,127.26,Electrical,S012,0.589,10.0,12.666666666666666,1
P0090,2024-08,35,812.5,23.1125,0.12425,432.75,Electrical,S012,0.589,9.0,18.0,1
P0090,2024-09,6,151.86,25.31,0.041,86.76,Electrical,S012,0.589,35.0,16.666666666666668,1
P0090,2024-10,28,672.14,24.383333333333336,0.076,368.34000000000003,Electrical,S012,0.589,6.0,23.0,1
P0090,2024-11,28,706.6099999999999,25.12,0.04800000000000001,402.81,Electrical,S012,0.589,28.0,20.666666666666668,1
P0090,2025-01,25,586.71,23.663333333333338,0.10333333333333333,315.46000000000004,Electrical,S012,0.589,28.0,27.0,1
P0090,2025-02,28,668.7,24.0,0.0905,364.9,Electrical,S012,0.589,25.0,27.0,1
P0091,2024-01,11,2875.07,261.37,0.017,1818.19,Tools,S017,0.639,,11.0,0
P0091,2024-04,16,3922.4,245.15,0.078,2385.12,Tools,S017,0.639,11.0,13.5,1
P0091,2024-05,18,4459.2300000000005,242.625,0.0875,2729.79,Tools,S017,0.639,16.0,15.0,1
P0091,2024-10,26,5989.42,236.11,0.11199999999999999,3491.34,Tools,S017,0.639,18.0,20.0,1
P0091,2025-02,21,5025.33,241.29500000000002,0.0925,3007.6499999999996,Tools,S017,0.639,26.0,21.666666666666668,1
P0092,2024-01,33,3710.73,113.03,0.09475,2161.05,Electrical,S013,0.624,,33.0,0
P0092,2024-03,11,1229.25,111.75,0.105,712.69,Electrical,S013,0.624,33.0,22.0,1
P0092,2024-04,16,1844.0,115.25,0.077,1092.64,Electrical,S013,0.624,11.0,20.0,1
P0092,2024-05,9,1040.58,115.62,0.074,617.94,Electrical,S013,0.624,16.0,12.0,1
P0092,2024-06,12,1276.56,107.94,0.1355,713.04,Electrical,S013,0.624,9.0,12.333333333333334,1
P0092,2024-07,7,838.18,119.74,0.041,509.46,Electrical,S013,0.624,12.0,9.333333333333334,1
P0092,2024-08,20,2278.6400000000003,113.62,0.09,1339.44,Electrical,S013,0.624,7.0,13.0,1
P0092,2024-09,38,4348.78,114.3725,0.084,2564.3,Electrical,S013,0.624,20.0,21.666666666666668,1
P0092,2024-10,14,1725.04,123.11,0.014,1067.6,Electrical,S013,0.624,38.0,24.0,1
P0092,2024-11,28,3298.96,117.49000000000001,0.059,1984.08,Electrical,S013,0.624,14.0,26.666666666666668,1
P0092,2024-12,6,731.16,121.86,0.024,449.4,Electrical,S013,0.624,28.0,16.0,1
P0092,2025-01,18,1913.76,106.32,0.14850000000000002,1068.48,Electrical,S013,0.624,6.0,17.333333333333332,1
P0092,2025-02,23,2535.67,110.37666666666667,0.11599999999999999,1455.5900000000001,Electrical,S013,0.624,18.0,15.666666666666666,1
P0093,2024-01,38,1876.62,49.542500000000004,0.07825,-2644.24,Tools,S003,-1.213,,38.0,0
P0093,2024-03,18,880.46,49.209999999999994,0.0845,-1261.0,Tools,S003,-1.213,38.0,28.0,1
P0093,2024-05,26,1331.6,51.55,0.041,-1761.6200000000001,Tools,S003,-1.213,18.0,27.333333333333332,1
P0093,2024-08,4,199.72,49.93,0.071,-276.16,Tools,S003,-1.213,26.0,16.0,1
P0093,2024-09,10,477.3,47.73,0.112,-712.4,Tools,S003,-1.213,4.0,13.333333333333334,1
P0093,2024-11,23,1032.25,44.775,0.16699999999999998,-1704.06,Tools,S003,-1.213,10.0,12.333333333333334,1
P0093,2024-12,8,370.64,46.33,0.138,-581.12,Tools,S003,-1.213,23.0,13.666666666666666,1
P0093,2025-01,23,1089.61,47.46333333333333,0.11699999999999999,-1646.7,Tools,S003,-1.213,8.0,18.0,1
P0093,2025-02,17,897.22,52.730000000000004,0.019000000000000003,-1125.27,Tools,S003,-1.213,23.0,16.0,1
P0094,2024-01,25,4057.25,162.255,0.069,3107.5,Industrial Supplies,S009,0.782,,25.0,0
P0094,2024-02,9,1566.99,174.11,0.001,1225.08,Industrial Supplies,S009,0.782,25.0,17.0,1
P0094,2024-04,24,3763.84,156.90666666666667,0.09966666666666667,2852.08,Industrial Supplies,S009,0.782,9.0,19.333333333333332,1
P0094,2024-05,28,4354.95,155.63333333333333,0.107,3291.23,Industrial Supplies,S009,0.782,24.0,20.333333333333332,1
P0094,2024-06,8,1165.6,145.7,0.164,861.68,Industrial Supplies,S009,0.782,28.0,20.0,1
P0094,2024-08,5,797.35,159.47,0.085,607.4,Industrial Supplies,S009,0.782,8.0,13.666666666666666,1
P0094,2024-09,20,3077.16,158.25,0.092,2317.3599999999997,Industrial Supplies,S009,0.782,5.0,11.0,1
P0094,2024-10,8,1312.0,164.0,0.059,1008.08,Industrial Supplies,S009,0.782,20.0,11.0,1
P0094,2024-11,12,1863.36,155.28,0.109,1407.48,Industrial Supplies,S009,0.782,8.0,13.333333333333334,1
